MSA_ID,Metro Area,OCC_CODE,Job Group,Total Employment
19740,"Denver-Aurora-Lakewood, CO",51-9031,"Cutters and Trimmers, Hand",120
19740,"Denver-Aurora-Lakewood, CO",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",520
19740,"Denver-Aurora-Lakewood, CO",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",450
19740,"Denver-Aurora-Lakewood, CO",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",2890
19740,"Denver-Aurora-Lakewood, CO",51-9071,Jewelers and Precious Stone and Metal Workers,
19740,"Denver-Aurora-Lakewood, CO",51-9081,Dental Laboratory Technicians,280
19740,"Denver-Aurora-Lakewood, CO",51-9082,Medical Appliance Technicians,
19740,"Denver-Aurora-Lakewood, CO",51-9083,Ophthalmic Laboratory Technicians,290
19740,"Denver-Aurora-Lakewood, CO",51-9111,Packaging and Filling Machine Operators and Tenders,2720
19740,"Denver-Aurora-Lakewood, CO",51-9123,"Painting, Coating, and Decorating Workers",130
19740,"Denver-Aurora-Lakewood, CO",51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",1130
19740,"Denver-Aurora-Lakewood, CO",51-9141,Semiconductor Processing Technicians,110
19740,"Denver-Aurora-Lakewood, CO",51-9151,Photographic Process Workers and Processing Machine Operators,50
19740,"Denver-Aurora-Lakewood, CO",51-9161,Computer Numerically Controlled Tool Operators,250
19740,"Denver-Aurora-Lakewood, CO",51-9162,Computer Numerically Controlled Tool Programmers,70
19740,"Denver-Aurora-Lakewood, CO",51-9191,Adhesive Bonding Machine Operators and Tenders,
19740,"Denver-Aurora-Lakewood, CO",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",40
19740,"Denver-Aurora-Lakewood, CO",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",460
19740,"Denver-Aurora-Lakewood, CO",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",180
19740,"Denver-Aurora-Lakewood, CO",51-9198,Helpers--Production Workers,2500
19740,"Denver-Aurora-Lakewood, CO",51-9199,"Production Workers, All Other",620
19740,"Denver-Aurora-Lakewood, CO",53-1041,Aircraft Cargo Handling Supervisors,160
19740,"Denver-Aurora-Lakewood, CO",53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",4690
19740,"Denver-Aurora-Lakewood, CO",53-2011,"Airline Pilots, Copilots, and Flight Engineers",3470
19740,"Denver-Aurora-Lakewood, CO",53-2012,Commercial Pilots,530
19740,"Denver-Aurora-Lakewood, CO",53-2021,Air Traffic Controllers,300
19740,"Denver-Aurora-Lakewood, CO",53-2022,Airfield Operations Specialists,60
19740,"Denver-Aurora-Lakewood, CO",53-2031,Flight Attendants,4240
19740,"Denver-Aurora-Lakewood, CO",53-3031,Driver/Sales Workers,5780
19740,"Denver-Aurora-Lakewood, CO",53-3032,Heavy and Tractor-Trailer Truck Drivers,14450
19740,"Denver-Aurora-Lakewood, CO",53-3033,Light Truck Drivers,8940
19740,"Denver-Aurora-Lakewood, CO",53-3052,"Bus Drivers, Transit and Intercity",2750
19740,"Denver-Aurora-Lakewood, CO",53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",3500
19740,"Denver-Aurora-Lakewood, CO",53-3099,"Motor Vehicle Operators, All Other",2190
19740,"Denver-Aurora-Lakewood, CO",53-6021,Parking Attendants,1720
19740,"Denver-Aurora-Lakewood, CO",53-6031,Automotive and Watercraft Service Attendants,880
19740,"Denver-Aurora-Lakewood, CO",53-6041,Traffic Technicians,30
19740,"Denver-Aurora-Lakewood, CO",53-6051,Transportation Inspectors,330
19740,"Denver-Aurora-Lakewood, CO",53-7011,Conveyor Operators and Tenders,60
19740,"Denver-Aurora-Lakewood, CO",53-7051,Industrial Truck and Tractor Operators,6690
19740,"Denver-Aurora-Lakewood, CO",53-7061,Cleaners of Vehicles and Equipment,4560
19740,"Denver-Aurora-Lakewood, CO",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",19660
19740,"Denver-Aurora-Lakewood, CO",53-7063,Machine Feeders and Offbearers,630
19740,"Denver-Aurora-Lakewood, CO",53-7064,"Packers and Packagers, Hand",3690
19740,"Denver-Aurora-Lakewood, CO",53-7065,Stockers and Order Fillers,25390
19740,"Denver-Aurora-Lakewood, CO",53-7073,Wellhead Pumpers,400
19740,"Denver-Aurora-Lakewood, CO",53-7081,Refuse and Recyclable Material Collectors,1250
19740,"Denver-Aurora-Lakewood, CO",53-7121,"Tank Car, Truck, and Ship Loaders",80
19740,"Denver-Aurora-Lakewood, CO",53-7199,"Material Moving Workers, All Other",
41860,"San Francisco-Oakland-Hayward, CA",11-1011,Chief Executives,5480
41860,"San Francisco-Oakland-Hayward, CA",11-1021,General and Operations Managers,44500
41860,"San Francisco-Oakland-Hayward, CA",11-1031,Legislators,290
41860,"San Francisco-Oakland-Hayward, CA",11-2011,Advertising and Promotions Managers,610
41860,"San Francisco-Oakland-Hayward, CA",11-2021,Marketing Managers,11620
41860,"San Francisco-Oakland-Hayward, CA",11-2022,Sales Managers,13810
41860,"San Francisco-Oakland-Hayward, CA",11-2030,Public Relations and Fundraising Managers,2730
41860,"San Francisco-Oakland-Hayward, CA",11-3010,Administrative Services and Facilities Managers,7180
41860,"San Francisco-Oakland-Hayward, CA",11-3021,Computer and Information Systems Managers,21980
41860,"San Francisco-Oakland-Hayward, CA",11-3031,Financial Managers,18640
41860,"San Francisco-Oakland-Hayward, CA",11-3051,Industrial Production Managers,3040
41860,"San Francisco-Oakland-Hayward, CA",11-3061,Purchasing Managers,1480
41860,"San Francisco-Oakland-Hayward, CA",11-3071,"Transportation, Storage, and Distribution Managers",2870
41860,"San Francisco-Oakland-Hayward, CA",11-3111,Compensation and Benefits Managers,570
41860,"San Francisco-Oakland-Hayward, CA",11-3121,Human Resources Managers,5040
41860,"San Francisco-Oakland-Hayward, CA",11-3131,Training and Development Managers,1200
41860,"San Francisco-Oakland-Hayward, CA",11-9021,Construction Managers,5370
41860,"San Francisco-Oakland-Hayward, CA",11-9031,"Education and Childcare Administrators, Preschool and Daycare",1610
41860,"San Francisco-Oakland-Hayward, CA",11-9032,"Education Administrators, Kindergarten through Secondary",2520
41860,"San Francisco-Oakland-Hayward, CA",11-9033,"Education Administrators, Postsecondary",1340
41860,"San Francisco-Oakland-Hayward, CA",11-9039,"Education Administrators, All Other",2100
41860,"San Francisco-Oakland-Hayward, CA",11-9041,Architectural and Engineering Managers,6940
41860,"San Francisco-Oakland-Hayward, CA",11-9051,Food Service Managers,6470
41860,"San Francisco-Oakland-Hayward, CA",11-9071,Gambling Managers,30
41860,"San Francisco-Oakland-Hayward, CA",11-9081,Lodging Managers,670
41860,"San Francisco-Oakland-Hayward, CA",11-9111,Medical and Health Services Managers,5560
41860,"San Francisco-Oakland-Hayward, CA",11-9121,Natural Sciences Managers,
41860,"San Francisco-Oakland-Hayward, CA",11-9131,Postmasters and Mail Superintendents,80
41860,"San Francisco-Oakland-Hayward, CA",11-9141,"Property, Real Estate, and Community Association Managers",5470
41860,"San Francisco-Oakland-Hayward, CA",11-9151,Social and Community Service Managers,
41860,"San Francisco-Oakland-Hayward, CA",11-9161,Emergency Management Directors,150
41860,"San Francisco-Oakland-Hayward, CA",11-9171,Funeral Home Managers,100
41860,"San Francisco-Oakland-Hayward, CA",11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",16220
41860,"San Francisco-Oakland-Hayward, CA",13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",290
41860,"San Francisco-Oakland-Hayward, CA",13-1020,Buyers and Purchasing Agents,6850
41860,"San Francisco-Oakland-Hayward, CA",13-1031,"Claims Adjusters, Examiners, and Investigators",4070
41860,"San Francisco-Oakland-Hayward, CA",13-1032,"Insurance Appraisers, Auto Damage",580
41860,"San Francisco-Oakland-Hayward, CA",13-1041,Compliance Officers,6220
41860,"San Francisco-Oakland-Hayward, CA",13-1051,Cost Estimators,4020
41860,"San Francisco-Oakland-Hayward, CA",13-1071,Human Resources Specialists,13870
41860,"San Francisco-Oakland-Hayward, CA",13-1075,Labor Relations Specialists,1780
41860,"San Francisco-Oakland-Hayward, CA",13-1081,Logisticians,3540
41860,"San Francisco-Oakland-Hayward, CA",13-1111,Management Analysts,17340
41860,"San Francisco-Oakland-Hayward, CA",13-1121,"Meeting, Convention, and Event Planners",3360
41860,"San Francisco-Oakland-Hayward, CA",13-1131,Fundraisers,2540
41860,"San Francisco-Oakland-Hayward, CA",13-1141,"Compensation, Benefits, and Job Analysis Specialists",2490
41860,"San Francisco-Oakland-Hayward, CA",13-1151,Training and Development Specialists,5370
41860,"San Francisco-Oakland-Hayward, CA",13-1161,Market Research Analysts and Marketing Specialists,22650
41860,"San Francisco-Oakland-Hayward, CA",13-1198,"Project Management Specialists and Business Operations Specialists, All Other",39570
41860,"San Francisco-Oakland-Hayward, CA",13-2011,Accountants and Auditors,25500
41860,"San Francisco-Oakland-Hayward, CA",13-2020,Property Appraisers and Assessors,470
41860,"San Francisco-Oakland-Hayward, CA",13-2031,Budget Analysts,830
41860,"San Francisco-Oakland-Hayward, CA",13-2041,Credit Analysts,1800
41860,"San Francisco-Oakland-Hayward, CA",13-2052,Personal Financial Advisors,7100
41860,"San Francisco-Oakland-Hayward, CA",13-2053,Insurance Underwriters,1300
41860,"San Francisco-Oakland-Hayward, CA",13-2061,Financial Examiners,1780
41860,"San Francisco-Oakland-Hayward, CA",13-2071,Credit Counselors,570
41860,"San Francisco-Oakland-Hayward, CA",13-2072,Loan Officers,5190
41860,"San Francisco-Oakland-Hayward, CA",13-2081,"Tax Examiners and Collectors, and Revenue Agents",440
41860,"San Francisco-Oakland-Hayward, CA",13-2082,Tax Preparers,1430
41860,"San Francisco-Oakland-Hayward, CA",13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",14760
41860,"San Francisco-Oakland-Hayward, CA",15-1211,Computer Systems Analysts,16980
41860,"San Francisco-Oakland-Hayward, CA",15-1212,Information Security Analysts,2260
41860,"San Francisco-Oakland-Hayward, CA",15-1221,Computer and Information Research Scientists,2580
41860,"San Francisco-Oakland-Hayward, CA",15-1231,Computer Network Support Specialists,3320
41860,"San Francisco-Oakland-Hayward, CA",15-1232,Computer User Support Specialists,16980
41860,"San Francisco-Oakland-Hayward, CA",15-1241,Computer Network Architects,4250
41860,"San Francisco-Oakland-Hayward, CA",15-1244,Network and Computer Systems Administrators,7070
41860,"San Francisco-Oakland-Hayward, CA",15-1245,Database Administrators and Architects,3660
41860,"San Francisco-Oakland-Hayward, CA",15-1251,Computer Programmers,6120
41860,"San Francisco-Oakland-Hayward, CA",15-1256,Software Developers and Software Quality Assurance Analysts and Testers,65790
41860,"San Francisco-Oakland-Hayward, CA",15-1257,Web Developers and Digital Interface Designers,6160
41860,"San Francisco-Oakland-Hayward, CA",15-1299,"Computer Occupations, All Other",22250
41860,"San Francisco-Oakland-Hayward, CA",15-2011,Actuaries,440
41860,"San Francisco-Oakland-Hayward, CA",15-2031,Operations Research Analysts,2460
41860,"San Francisco-Oakland-Hayward, CA",15-2041,Statisticians,1770
41860,"San Francisco-Oakland-Hayward, CA",15-2098,"Data Scientists and Mathematical Science Occupations, All Other",1410
41860,"San Francisco-Oakland-Hayward, CA",17-1011,"Architects, Except Landscape and Naval",4200
41860,"San Francisco-Oakland-Hayward, CA",17-1012,Landscape Architects,640
41860,"San Francisco-Oakland-Hayward, CA",17-1021,Cartographers and Photogrammetrists,130
41860,"San Francisco-Oakland-Hayward, CA",17-1022,Surveyors,760
41860,"San Francisco-Oakland-Hayward, CA",17-2011,Aerospace Engineers,
41860,"San Francisco-Oakland-Hayward, CA",17-2031,Bioengineers and Biomedical Engineers,530
41860,"San Francisco-Oakland-Hayward, CA",17-2041,Chemical Engineers,400
41860,"San Francisco-Oakland-Hayward, CA",17-2051,Civil Engineers,10930
41860,"San Francisco-Oakland-Hayward, CA",17-2061,Computer Hardware Engineers,3490
41860,"San Francisco-Oakland-Hayward, CA",17-2071,Electrical Engineers,4340
41860,"San Francisco-Oakland-Hayward, CA",17-2072,"Electronics Engineers, Except Computer",2540
41860,"San Francisco-Oakland-Hayward, CA",17-2081,Environmental Engineers,1340
41860,"San Francisco-Oakland-Hayward, CA",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",270
41860,"San Francisco-Oakland-Hayward, CA",17-2112,Industrial Engineers,2910
41860,"San Francisco-Oakland-Hayward, CA",17-2121,Marine Engineers and Naval Architects,60
41860,"San Francisco-Oakland-Hayward, CA",17-2131,Materials Engineers,340
41860,"San Francisco-Oakland-Hayward, CA",17-2141,Mechanical Engineers,3460
41860,"San Francisco-Oakland-Hayward, CA",17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",30
41860,"San Francisco-Oakland-Hayward, CA",17-2171,Petroleum Engineers,420
41860,"San Francisco-Oakland-Hayward, CA",17-2199,"Engineers, All Other",4940
41860,"San Francisco-Oakland-Hayward, CA",17-3011,Architectural and Civil Drafters,2930
41860,"San Francisco-Oakland-Hayward, CA",17-3012,Electrical and Electronics Drafters,390
41860,"San Francisco-Oakland-Hayward, CA",17-3013,Mechanical Drafters,680
41860,"San Francisco-Oakland-Hayward, CA",17-3019,"Drafters, All Other",190
41860,"San Francisco-Oakland-Hayward, CA",17-3022,Civil Engineering Technologists and Technicians,920
41860,"San Francisco-Oakland-Hayward, CA",17-3023,Electrical and Electronic Engineering Technologists and Technicians,3780
41860,"San Francisco-Oakland-Hayward, CA",17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,240
41860,"San Francisco-Oakland-Hayward, CA",17-3025,Environmental Engineering Technologists and Technicians,540
41860,"San Francisco-Oakland-Hayward, CA",17-3026,Industrial Engineering Technologists and Technicians,
41860,"San Francisco-Oakland-Hayward, CA",17-3027,Mechanical Engineering Technologists and Technicians,310
41860,"San Francisco-Oakland-Hayward, CA",17-3031,Surveying and Mapping Technicians,680
41860,"San Francisco-Oakland-Hayward, CA",17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",1500
41860,"San Francisco-Oakland-Hayward, CA",19-1012,Food Scientists and Technologists,200
41860,"San Francisco-Oakland-Hayward, CA",19-1013,Soil and Plant Scientists,270
41860,"San Francisco-Oakland-Hayward, CA",19-1021,Biochemists and Biophysicists,1950
41860,"San Francisco-Oakland-Hayward, CA",19-1022,Microbiologists,610
41860,"San Francisco-Oakland-Hayward, CA",19-1023,Zoologists and Wildlife Biologists,390
41860,"San Francisco-Oakland-Hayward, CA",19-1029,"Biological Scientists, All Other",2770
41860,"San Francisco-Oakland-Hayward, CA",19-1031,Conservation Scientists,340
41860,"San Francisco-Oakland-Hayward, CA",19-1032,Foresters,
41860,"San Francisco-Oakland-Hayward, CA",19-1041,Epidemiologists,160
41860,"San Francisco-Oakland-Hayward, CA",19-1042,"Medical Scientists, Except Epidemiologists",6190
41860,"San Francisco-Oakland-Hayward, CA",19-1099,"Life Scientists, All Other",190
41860,"San Francisco-Oakland-Hayward, CA",19-2012,Physicists,
41860,"San Francisco-Oakland-Hayward, CA",19-2021,Atmospheric and Space Scientists,
41860,"San Francisco-Oakland-Hayward, CA",19-2032,Materials Scientists,60
41860,"San Francisco-Oakland-Hayward, CA",19-2041,"Environmental Scientists and Specialists, Including Health",3210
41860,"San Francisco-Oakland-Hayward, CA",19-2042,"Geoscientists, Except Hydrologists and Geographers",750
41860,"San Francisco-Oakland-Hayward, CA",19-2043,Hydrologists,
41860,"San Francisco-Oakland-Hayward, CA",19-2099,"Physical Scientists, All Other",490
41860,"San Francisco-Oakland-Hayward, CA",19-3011,Economists,550
41860,"San Francisco-Oakland-Hayward, CA",19-3022,Survey Researchers,200
41860,"San Francisco-Oakland-Hayward, CA",19-3031,"Clinical, Counseling, and School Psychologists",2930
41860,"San Francisco-Oakland-Hayward, CA",19-3039,"Psychologists, All Other",230
41860,"San Francisco-Oakland-Hayward, CA",19-3041,Sociologists,300
41860,"San Francisco-Oakland-Hayward, CA",19-3051,Urban and Regional Planners,1430
41860,"San Francisco-Oakland-Hayward, CA",19-3091,Anthropologists and Archeologists,150
41860,"San Francisco-Oakland-Hayward, CA",19-3099,"Social Scientists and Related Workers, All Other",710
41860,"San Francisco-Oakland-Hayward, CA",19-4010,Agricultural and Food Science Technicians,220
41860,"San Francisco-Oakland-Hayward, CA",19-4021,Biological Technicians,1550
41860,"San Francisco-Oakland-Hayward, CA",19-4031,Chemical Technicians,1010
41860,"San Francisco-Oakland-Hayward, CA",19-4042,"Environmental Science and Protection Technicians, Including Health",1060
41860,"San Francisco-Oakland-Hayward, CA",19-4061,Social Science Research Assistants,450
41860,"San Francisco-Oakland-Hayward, CA",19-4071,Forest and Conservation Technicians,
41860,"San Francisco-Oakland-Hayward, CA",19-4092,Forensic Science Technicians,230
41860,"San Francisco-Oakland-Hayward, CA",19-4099,"Life, Physical, and Social Science Technicians, All Other",1760
41860,"San Francisco-Oakland-Hayward, CA",19-5011,Occupational Health and Safety Specialists,1430
41860,"San Francisco-Oakland-Hayward, CA",19-5012,Occupational Health and Safety Technicians,220
41860,"San Francisco-Oakland-Hayward, CA",21-1012,"Educational, Guidance, and Career Counselors and Advisors",3710
41860,"San Francisco-Oakland-Hayward, CA",21-1013,Marriage and Family Therapists,2570
41860,"San Francisco-Oakland-Hayward, CA",21-1015,Rehabilitation Counselors,1170
41860,"San Francisco-Oakland-Hayward, CA",21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",4490
41860,"San Francisco-Oakland-Hayward, CA",21-1019,"Counselors, All Other",550
41860,"San Francisco-Oakland-Hayward, CA",21-1021,"Child, Family, and School Social Workers",3750
41860,"San Francisco-Oakland-Hayward, CA",21-1022,Healthcare Social Workers,2520
41860,"San Francisco-Oakland-Hayward, CA",21-1023,Mental Health and Substance Abuse Social Workers,1520
41860,"San Francisco-Oakland-Hayward, CA",21-1029,"Social Workers, All Other",1380
41860,"San Francisco-Oakland-Hayward, CA",21-1091,Health Education Specialists,1380
41860,"San Francisco-Oakland-Hayward, CA",21-1092,Probation Officers and Correctional Treatment Specialists,770
41860,"San Francisco-Oakland-Hayward, CA",21-1093,Social and Human Service Assistants,6770
41860,"San Francisco-Oakland-Hayward, CA",21-1094,Community Health Workers,1020
41860,"San Francisco-Oakland-Hayward, CA",21-1099,"Community and Social Service Specialists, All Other",3070
41860,"San Francisco-Oakland-Hayward, CA",21-2011,Clergy,870
41860,"San Francisco-Oakland-Hayward, CA",21-2021,"Directors, Religious Activities and Education",620
41860,"San Francisco-Oakland-Hayward, CA",21-2099,"Religious Workers, All Other",160
41860,"San Francisco-Oakland-Hayward, CA",23-1011,Lawyers,16750
